region,hour,fuel,value
FR,40,Heat,0.00433
FR,41,Heat,0.00477
FR,42,Heat,0.00525
FR,43,Heat,0.00588
FR,44,Heat,0.00645
FR,45,Heat,0.00697
FR,46,Heat,0.0084
FR,47,Heat,0.00976
FR,48,Heat,0.01071
FR,49,Heat,0.01006
FR,50,Heat,0.00903
FR,51,Heat,0.00782
FR,52,Heat,0.00651
FR,53,Heat,0.00523
FR,54,Heat,0.00436
FR,55,Heat,0.00384
FR,56,Heat,0.00361
FR,57,Heat,0.00342
FR,58,Heat,0.00338
FR,59,Heat,0.00348
FR,60,Heat,0.00289
FR,61,Heat,0.00229
FR,62,Heat,0.00169
FR,63,Heat,0.00168
FR,64,Heat,0.00168
FR,65,Heat,0.00171
FR,66,Heat,0.00178
FR,67,Heat,0.00188
FR,68,Heat,0.00202
FR,69,Heat,0.00225
FR,70,Heat,0.00251
FR,71,Heat,0.00341
FR,72,Heat,0.00404
FR,73,Heat,0.00428
FR,74,Heat,0.00344
FR,75,Heat,0.00261
FR,76,Heat,0.00204
FR,77,Heat,0.00178
FR,78,Heat,0.0017
FR,79,Heat,0.00168
FR,80,Heat,0.00167
FR,81,Heat,0.00167
FR,82,Heat,0.00167
FR,83,Heat,0.00167
FR,84,Heat,0.00167
FR,85,Heat,0.00169
FR,86,Heat,0.00169
FR,87,Heat,0.00168
FR,88,Heat,0.00168
FR,89,Heat,0.00171
FR,90,Heat,0.00476
FR,91,Heat,0.00847
FR,92,Heat,0.01244
FR,93,Heat,0.01278
FR,94,Heat,0.01303
FR,95,Heat,0.01328
FR,96,Heat,0.01339
FR,97,Heat,0.01433
FR,98,Heat,0.01484
FR,99,Heat,0.01482
FR,100,Heat,0.01336
FR,101,Heat,0.01192
FR,102,Heat,0.01076
FR,103,Heat,0.00994
FR,104,Heat,0.00945
FR,105,Heat,0.00838
FR,106,Heat,0.00783
FR,107,Heat,0.00752
FR,108,Heat,0.00834
FR,109,Heat,0.00907
FR,110,Heat,0.0098
FR,111,Heat,0.01041
FR,112,Heat,0.01098
FR,113,Heat,0.0114
FR,114,Heat,0.01176
FR,115,Heat,0.0121
FR,116,Heat,0.01244
FR,117,Heat,0.01278
FR,118,Heat,0.01303
FR,119,Heat,0.01328
FR,120,Heat,0.01339
NO,1,Power,0.00997
NO,2,Power,0.01058
NO,3,Power,0.01191
NO,4,Power,0.0123
NO,5,Power,0.01311
NO,6,Power,0.01327
NO,7,Power,0.01437
NO,8,Power,0.01425
NO,9,Power,0.01392
NO,10,Power,0.01257
NO,11,Power,0.01182
NO,12,Power,0.01184
NO,13,Power,0.01194
NO,14,Power,0.01217
NO,15,Power,0.01166
NO,16,Power,0.0109
NO,17,Power,0.01031
NO,18,Power,0.00977
NO,19,Power,0.00953
NO,20,Power,0.00881
NO,21,Power,0.0087
NO,22,Power,0.00886
NO,23,Power,0.00979
NO,24,Power,0.01125
NO,25,Power,0.01216
NO,26,Power,0.01265
NO,27,Power,0.01167
NO,28,Power,0.01105
NO,29,Power,0.00978
NO,30,Power,0.00962
NO,31,Power,0.00919
NO,32,Power,0.00933
NO,33,Power,0.00934
NO,34,Power,0.00925
NO,35,Power,0.00891
NO,36,Power,0.00829
NO,37,Power,0.00805
NO,38,Power,0.00788
NO,39,Power,0.00787
NO,40,Power,0.00768
NO,41,Power,0.00729
NO,42,Power,0.00667
NO,43,Power,0.00624
NO,44,Power,0.00627
NO,45,Power,0.00597
NO,46,Power,0.00597
NO,47,Power,0.00624
NO,48,Power,0.00699
NO,49,Power,0.00727
NO,50,Power,0.00666
NO,51,Power,0.00657
NO,52,Power,0.00632
NO,53,Power,0.00669
NO,54,Power,0.00656
NO,55,Power,0.00672
NO,56,Power,0.0065
NO,57,Power,0.00619
NO,58,Power,0.00612
NO,59,Power,0.00592
NO,60,Power,0.00606
NO,61,Power,0.00583
NO,62,Power,0.00594
NO,63,Power,0.00583
NO,64,Power,0.00561
NO,65,Power,0.00533
NO,66,Power,0.00508
NO,67,Power,0.00499
NO,68,Power,0.0049
NO,69,Power,0.00488
NO,70,Power,0.00498
NO,71,Power,0.00531
NO,72,Power,0.00587
NO,73,Power,0.00591
NO,74,Power,0.0062
NO,75,Power,0.00599
NO,76,Power,0.00645
NO,77,Power,0.0064
NO,78,Power,0.00672
NO,79,Power,0.0068
NO,80,Power,0.00661
NO,81,Power,0.00653
NO,82,Power,0.00628
NO,83,Power,0.00657
NO,84,Power,0.00663
NO,85,Power,0.00699
NO,86,Power,0.007
NO,87,Power,0.00677
NO,88,Power,0.0066
NO,89,Power,0.0064
NO,90,Power,0.00651
NO,91,Power,0.0063
NO,92,Power,0.00614
NO,93,Power,0.00631
NO,94,Power,0.00676
NO,95,Power,0.00782
NO,96,Power,0.00815
NO,97,Power,0.00848
NO,98,Power,0.00821
NO,99,Power,0.00834
NO,100,Power,0.00856
NO,101,Power,0.00895
NO,102,Power,0.00954
NO,103,Power,0.00946
NO,104,Power,0.00969
NO,105,Power,0.00924
NO,106,Power,0.00994
NO,107,Power,0.01049
NO,108,Power,0.01146
NO,109,Power,0.01125
NO,110,Power,0.01061
NO,111,Power,0.01002
NO,112,Power,0.01007
NO,113,Power,0.00969
NO,114,Power,0.00936
NO,115,Power,0.00849
NO,116,Power,0.00834
NO,117,Power,0.00797
NO,118,Power,0.00782
NO,119,Power,0.00761
NO,120,Power,0.00751
NO,1,Mobility,0.01015
NO,2,Mobility,0.00934
NO,3,Mobility,0.00894
NO,4,Mobility,0.00855
NO,5,Mobility,0.00974
NO,6,Mobility,0.01096
NO,7,Mobility,0.0143
NO,8,Mobility,0.01819
NO,9,Mobility,0.02041
NO,10,Mobility,0.01907
NO,11,Mobility,0.01387
NO,12,Mobility,0.00934
NO,13,Mobility,0.00586
NO,14,Mobility,0.00371
NO,15,Mobility,0.00239
NO,16,Mobility,0.00123
NO,17,Mobility,0.00102
NO,18,Mobility,0.00102
NO,19,Mobility,0.00123
NO,20,Mobility,0.00178
NO,21,Mobility,0.00239
NO,22,Mobility,0.00441
NO,23,Mobility,0.00894
NO,24,Mobility,0.01137
NO,25,Mobility,0.0122
NO,26,Mobility,0.00934
NO,27,Mobility,0.00894
NO,28,Mobility,0.00855
NO,29,Mobility,0.00974
NO,30,Mobility,0.01096
NO,31,Mobility,0.0143
NO,32,Mobility,0.01819
NO,33,Mobility,0.02041
NO,34,Mobility,0.01907
NO,35,Mobility,0.01387
NO,36,Mobility,0.00934
NO,37,Mobility,0.00586
NO,38,Mobility,0.00371
NO,39,Mobility,0.00239
NO,40,Mobility,0.00123
NO,41,Mobility,0.00102
NO,42,Mobility,0.00102
NO,43,Mobility,0.00123
NO,44,Mobility,0.00178
NO,45,Mobility,0.00239
NO,46,Mobility,0.00441
NO,47,Mobility,0.00894
NO,48,Mobility,0.01137
NO,49,Mobility,0.0122
NO,50,Mobility,0.00934
NO,51,Mobility,0.00894
NO,52,Mobility,0.00855
NO,53,Mobility,0.00974
NO,54,Mobility,0.01096
NO,55,Mobility,0.0143
NO,56,Mobility,0.01819
NO,57,Mobility,0.02041
NO,58,Mobility,0.01907
NO,59,Mobility,0.01387
NO,60,Mobility,0.00934
NO,61,Mobility,0.00586
NO,62,Mobility,0.00371
NO,63,Mobility,0.00239
NO,64,Mobility,0.00123
NO,65,Mobility,0.00102
NO,66,Mobility,0.00102
NO,67,Mobility,0.00123
NO,68,Mobility,0.00178
NO,69,Mobility,0.00239
NO,70,Mobility,0.00441
NO,71,Mobility,0.00894
NO,72,Mobility,0.01137
NO,73,Mobility,0.0122
NO,74,Mobility,0.00934
NO,75,Mobility,0.00894
NO,76,Mobility,0.00855
NO,77,Mobility,0.00974
NO,78,Mobility,0.01096
NO,79,Mobility,0.0143
NO,80,Mobility,0.01819
NO,81,Mobility,0.02041
NO,82,Mobility,0.01907
NO,83,Mobility,0.01387
NO,84,Mobility,0.00934
NO,85,Mobility,0.00586
NO,86,Mobility,0.00371
NO,87,Mobility,0.00239
NO,88,Mobility,0.00123
NO,89,Mobility,0.00102
NO,90,Mobility,0.00102
NO,91,Mobility,0.00123
NO,92,Mobility,0.00178
NO,93,Mobility,0.00239
NO,94,Mobility,0.00441
NO,95,Mobility,0.00894
NO,96,Mobility,0.01137
NO,97,Mobility,0.0122
NO,98,Mobility,0.00934
NO,99,Mobility,0.00894
NO,100,Mobility,0.00855
NO,101,Mobility,0.00974
NO,102,Mobility,0.01096
NO,103,Mobility,0.0143
NO,104,Mobility,0.01819
NO,105,Mobility,0.02041
NO,106,Mobility,0.01907
NO,107,Mobility,0.01387
NO,108,Mobility,0.00934
NO,109,Mobility,0.00586
NO,110,Mobility,0.00371
NO,111,Mobility,0.00239
NO,112,Mobility,0.00123
NO,113,Mobility,0.00102
NO,114,Mobility,0.00102
NO,115,Mobility,0.00123
NO,116,Mobility,0.00178
NO,117,Mobility,0.00239
NO,118,Mobility,0.00441
NO,119,Mobility,0.00894
NO,120,Mobility,0.01199
NO,1,Heat,0.01571
NO,2,Heat,0.0158
NO,3,Heat,0.01586
NO,4,Heat,0.01503
NO,5,Heat,0.01417
NO,6,Heat,0.01354
NO,7,Heat,0.01328
NO,8,Heat,0.01328
NO,9,Heat,0.01357
NO,10,Heat,0.01332
NO,11,Heat,0.01319
NO,12,Heat,0.01301
NO,13,Heat,0.01342
NO,14,Heat,0.01376
NO,15,Heat,0.01403
NO,16,Heat,0.01425
NO,17,Heat,0.014
NO,18,Heat,0.01409
NO,19,Heat,0.0142
NO,20,Heat,0.01465
NO,21,Heat,0.01472
NO,22,Heat,0.01474
NO,23,Heat,0.01478
NO,24,Heat,0.01481
NO,25,Heat,0.01541
NO,26,Heat,0.0158
NO,27,Heat,0.01586
NO,28,Heat,0.01503
NO,29,Heat,0.01417
NO,30,Heat,0.01052
NO,31,Heat,0.00719
NO,32,Heat,0.00416
NO,33,Heat,0.00408
NO,34,Heat,0.00416
NO,35,Heat,0.0044
NO,36,Heat,0.00473
NO,37,Heat,0.00518
NO,38,Heat,0.00522
NO,39,Heat,0.0053
NO,40,Heat,0.00544
NO,41,Heat,0.00598
NO,42,Heat,0.0064
NO,43,Heat,0.00666
NO,44,Heat,0.0069
NO,45,Heat,0.00714
NO,46,Heat,0.008
NO,47,Heat,0.00862
NO,48,Heat,0.00888
NO,49,Heat,0.00812
NO,50,Heat,0.00722
NO,51,Heat,0.00632
NO,52,Heat,0.00559
NO,53,Heat,0.00505
NO,54,Heat,0.00468
NO,55,Heat,0.0044
NO,56,Heat,0.00416
NO,57,Heat,0.00408
NO,58,Heat,0.00416
NO,59,Heat,0.0044
NO,60,Heat,0.00369
NO,61,Heat,0.00303
NO,62,Heat,0.0022
NO,63,Heat,0.0023
NO,64,Heat,0.00245
NO,65,Heat,0.0028
NO,66,Heat,0.00311
NO,67,Heat,0.00329
NO,68,Heat,0.00344
NO,69,Heat,0.00356
NO,70,Heat,0.00363
NO,71,Heat,0.0041
NO,72,Heat,0.00433
NO,73,Heat,0.00427
NO,74,Heat,0.00353
NO,75,Heat,0.00284
NO,76,Heat,0.00239
NO,77,Heat,0.00214
NO,78,Heat,0.002
NO,79,Heat,0.00192
NO,80,Heat,0.00186
NO,81,Heat,0.00185
NO,82,Heat,0.00186
NO,83,Heat,0.00192
NO,84,Heat,0.002
NO,85,Heat,0.00218
NO,86,Heat,0.0022
NO,87,Heat,0.0023
NO,88,Heat,0.00245
NO,89,Heat,0.0028
NO,90,Heat,0.00546
NO,91,Heat,0.00812
NO,92,Heat,0.0108
NO,93,Heat,0.01086
NO,94,Heat,0.01096
NO,95,Heat,0.01108
NO,96,Heat,0.0111
NO,97,Heat,0.01165
NO,98,Heat,0.01197
NO,99,Heat,0.01198
NO,100,Heat,0.01147
NO,101,Heat,0.01099
NO,102,Heat,0.01075
NO,103,Heat,0.01045
NO,104,Heat,0.01041
NO,105,Heat,0.0099
NO,106,Heat,0.00947
NO,107,Heat,0.00907
NO,108,Heat,0.0094
NO,109,Heat,0.00968
NO,110,Heat,0.00996
NO,111,Heat,0.01018
NO,112,Heat,0.01041
NO,113,Heat,0.01057
NO,114,Heat,0.01067
NO,115,Heat,0.01075
NO,116,Heat,0.0108
NO,117,Heat,0.01086
NO,118,Heat,0.01096
NO,119,Heat,0.01108
NO,120,Heat,0.01116
UK,1,Power,0.00696
UK,2,Power,0.00825
UK,3,Power,0.01058
UK,4,Power,0.01096
UK,5,Power,0.01184
UK,6,Power,0.01176
UK,7,Power,0.01287
UK,8,Power,0.01266
UK,9,Power,0.01284
UK,10,Power,0.01235
UK,11,Power,0.012
UK,12,Power,0.01238
UK,13,Power,0.01218
UK,14,Power,0.01248
UK,15,Power,0.01132
UK,16,Power,0.0107
UK,17,Power,0.0093
UK,18,Power,0.00849
UK,19,Power,0.00806
UK,20,Power,0.00763
UK,21,Power,0.00733
UK,22,Power,0.00668
UK,23,Power,0.00696
UK,24,Power,0.00757
UK,25,Power,0.00903
UK,26,Power,0.01016
UK,27,Power,0.01039
UK,28,Power,0.01103
UK,29,Power,0.0104
UK,30,Power,0.01094
UK,31,Power,0.01039
UK,32,Power,0.01074
UK,33,Power,0.01085
UK,34,Power,0.01001
UK,35,Power,0.00975
UK,36,Power,0.00861
UK,37,Power,0.00904
UK,38,Power,0.00871
UK,39,Power,0.00877
UK,40,Power,0.00774
UK,41,Power,0.00645
UK,42,Power,0.00546
UK,43,Power,0.00485
UK,44,Power,0.00495
UK,45,Power,0.00488
UK,46,Power,0.00499
UK,47,Power,0.00535
UK,48,Power,0.00544
UK,49,Power,0.00673
UK,50,Power,0.00671
UK,51,Power,0.00806
UK,52,Power,0.00756
UK,53,Power,0.00861
UK,54,Power,0.00848
UK,55,Power,0.00903
UK,56,Power,0.00905
UK,57,Power,0.00849
UK,58,Power,0.00857
UK,59,Power,0.00778
UK,60,Power,0.00833
UK,61,Power,0.00777
UK,62,Power,0.00804
UK,63,Power,0.00767
UK,64,Power,0.0071
UK,65,Power,0.00637
UK,66,Power,0.00534
UK,67,Power,0.00503
UK,68,Power,0.00459
UK,69,Power,0.00454
UK,70,Power,0.00444
UK,71,Power,0.00476
UK,72,Power,0.00567
UK,73,Power,0.00586
UK,74,Power,0.00704
UK,75,Power,0.00707
UK,76,Power,0.00839
UK,77,Power,0.00849
UK,78,Power,0.00845
UK,79,Power,0.0084
UK,80,Power,0.00745
UK,81,Power,0.00825
UK,82,Power,0.00774
UK,83,Power,0.00881
UK,84,Power,0.0089
UK,85,Power,0.00966
UK,86,Power,0.00944
UK,87,Power,0.00848
UK,88,Power,0.0073
UK,89,Power,0.0059
UK,90,Power,0.00524
UK,91,Power,0.00476
UK,92,Power,0.00468
UK,93,Power,0.00464
UK,94,Power,0.00477
UK,95,Power,0.00568
UK,96,Power,0.00585
UK,97,Power,0.00729
UK,98,Power,0.00757
UK,99,Power,0.00908
UK,100,Power,0.0093
UK,101,Power,0.01003
UK,102,Power,0.01018
UK,103,Power,0.00979
UK,104,Power,0.00988
UK,105,Power,0.00959
UK,106,Power,0.01088
UK,107,Power,0.0118
UK,108,Power,0.01321
UK,109,Power,0.01305
UK,110,Power,0.01203
UK,111,Power,0.011
UK,112,Power,0.00953
UK,113,Power,0.00864
UK,114,Power,0.00751
UK,115,Power,0.00718
UK,116,Power,0.00686
UK,117,Power,0.0064
UK,118,Power,0.00574
UK,119,Power,0.00527
UK,120,Power,0.00511
UK,1,Mobility,0.01015
UK,2,Mobility,0.00934
UK,3,Mobility,0.00894
UK,4,Mobility,0.00855
UK,5,Mobility,0.00974
UK,6,Mobility,0.01096
UK,7,Mobility,0.0143
UK,8,Mobility,0.01819
UK,9,Mobility,0.02041
UK,10,Mobility,0.01907
UK,11,Mobility,0.01387
UK,12,Mobility,0.00934
UK,13,Mobility,0.00586
UK,14,Mobility,0.00371
UK,15,Mobility,0.00239
UK,16,Mobility,0.00123
UK,17,Mobility,0.00102
UK,18,Mobility,0.00102
UK,19,Mobility,0.00123
UK,20,Mobility,0.00178
UK,21,Mobility,0.00239
UK,22,Mobility,0.00441
UK,23,Mobility,0.00894
UK,24,Mobility,0.01137
UK,25,Mobility,0.0122
UK,26,Mobility,0.00934
UK,27,Mobility,0.00894
UK,28,Mobility,0.00855
UK,29,Mobility,0.00974
UK,30,Mobility,0.01096
UK,31,Mobility,0.0143
UK,32,Mobility,0.01819
UK,33,Mobility,0.02041
UK,34,Mobility,0.01907
UK,35,Mobility,0.01387
UK,36,Mobility,0.00934
UK,37,Mobility,0.00586
UK,38,Mobility,0.00371
UK,39,Mobility,0.00239
UK,40,Mobility,0.00123
UK,41,Mobility,0.00102
UK,42,Mobility,0.00102
UK,43,Mobility,0.00123
UK,44,Mobility,0.00178
UK,45,Mobility,0.00239
UK,46,Mobility,0.00441
UK,47,Mobility,0.00894
UK,48,Mobility,0.01137
UK,49,Mobility,0.0122
UK,50,Mobility,0.00934
UK,51,Mobility,0.00894
UK,52,Mobility,0.00855
UK,53,Mobility,0.00974
UK,54,Mobility,0.01096
UK,55,Mobility,0.0143
UK,56,Mobility,0.01819
UK,57,Mobility,0.02041
UK,58,Mobility,0.01907
UK,59,Mobility,0.01387
UK,60,Mobility,0.00934
UK,61,Mobility,0.00586
UK,62,Mobility,0.00371
UK,63,Mobility,0.00239
UK,64,Mobility,0.00123
UK,65,Mobility,0.00102
UK,66,Mobility,0.00102
UK,67,Mobility,0.00123
UK,68,Mobility,0.00178
UK,69,Mobility,0.00239
UK,70,Mobility,0.00441
UK,71,Mobility,0.00894
UK,72,Mobility,0.01137
UK,73,Mobility,0.0122
UK,74,Mobility,0.00934
UK,75,Mobility,0.00894
UK,76,Mobility,0.00855
UK,77,Mobility,0.00974
UK,78,Mobility,0.01096
UK,79,Mobility,0.0143
UK,80,Mobility,0.01819
UK,81,Mobility,0.02041
UK,82,Mobility,0.01907
UK,83,Mobility,0.01387
UK,84,Mobility,0.00934
UK,85,Mobility,0.00586
UK,86,Mobility,0.00371
UK,87,Mobility,0.00239
UK,88,Mobility,0.00123
UK,89,Mobility,0.00102
UK,90,Mobility,0.00102
UK,91,Mobility,0.00123
UK,92,Mobility,0.00178
UK,93,Mobility,0.00239
UK,94,Mobility,0.00441
UK,95,Mobility,0.00894
UK,96,Mobility,0.01137
UK,97,Mobility,0.0122
UK,98,Mobility,0.00934
UK,99,Mobility,0.00894
UK,100,Mobility,0.00855
UK,101,Mobility,0.00974
UK,102,Mobility,0.01096
UK,103,Mobility,0.0143
UK,104,Mobility,0.01819
UK,105,Mobility,0.02041
UK,106,Mobility,0.01907
UK,107,Mobility,0.01387
UK,108,Mobility,0.00934
UK,109,Mobility,0.00586
UK,110,Mobility,0.00371
UK,111,Mobility,0.00239
UK,112,Mobility,0.00123
UK,113,Mobility,0.00102
UK,114,Mobility,0.00102
UK,115,Mobility,0.00123
UK,116,Mobility,0.00178
UK,117,Mobility,0.00239
UK,118,Mobility,0.00441
UK,119,Mobility,0.00894
UK,120,Mobility,0.01199
UK,1,Heat,0.01707
UK,2,Heat,0.01735
UK,3,Heat,0.01773
UK,4,Heat,0.01646
UK,5,Heat,0.01487
UK,6,Heat,0.01342
UK,7,Heat,0.0123
UK,8,Heat,0.01172
UK,9,Heat,0.0118
UK,10,Heat,0.01122
UK,11,Heat,0.01094
UK,12,Heat,0.0106
UK,13,Heat,0.01137
UK,14,Heat,0.01199
UK,15,Heat,0.01263
UK,16,Heat,0.01317
UK,17,Heat,0.01372
UK,18,Heat,0.01402
UK,19,Heat,0.01428
UK,20,Heat,0.0145
UK,21,Heat,0.01472
UK,22,Heat,0.01491
UK,23,Heat,0.01507
UK,24,Heat,0.01527
UK,25,Heat,0.01645
UK,26,Heat,0.01735
UK,27,Heat,0.01773
UK,28,Heat,0.01646
UK,29,Heat,0.01487
UK,30,Heat,0.01082
UK,31,Heat,0.00731
UK,32,Heat,0.00446
UK,33,Heat,0.00421
UK,34,Heat,0.00417
UK,35,Heat,0.00429
UK,36,Heat,0.00463
UK,37,Heat,0.00527
UK,38,Heat,0.00532
UK,39,Heat,0.0054
UK,40,Heat,0.00526
UK,41,Heat,0.00579
UK,42,Heat,0.00637
UK,43,Heat,0.00708
UK,44,Heat,0.00773
UK,45,Heat,0.00829
UK,46,Heat,0.00979
UK,47,Heat,0.01119
UK,48,Heat,0.01217
UK,49,Heat,0.01152
UK,50,Heat,0.0105
UK,51,Heat,0.00925
UK,52,Heat,0.00783
UK,53,Heat,0.00639
UK,54,Heat,0.00537
UK,55,Heat,0.00475
UK,56,Heat,0.00446
UK,57,Heat,0.00421
UK,58,Heat,0.00417
UK,59,Heat,0.00429
UK,60,Heat,0.00344
UK,61,Heat,0.00259
UK,62,Heat,0.00171
UK,63,Heat,0.00171
UK,64,Heat,0.00171
UK,65,Heat,0.00178
UK,66,Heat,0.00189
UK,67,Heat,0.00206
UK,68,Heat,0.00227
UK,69,Heat,0.00255
UK,70,Heat,0.00285
UK,71,Heat,0.00391
UK,72,Heat,0.00469
UK,73,Heat,0.00505
UK,74,Heat,0.00412
UK,75,Heat,0.00311
UK,76,Heat,0.00233
UK,77,Heat,0.00189
UK,78,Heat,0.00174
UK,79,Heat,0.00168
UK,80,Heat,0.00167
UK,81,Heat,0.00167
UK,82,Heat,0.00167
UK,83,Heat,0.00167
UK,84,Heat,0.00168
UK,85,Heat,0.00171
UK,86,Heat,0.00171
UK,87,Heat,0.00171
UK,88,Heat,0.00171
UK,89,Heat,0.00178
UK,90,Heat,0.00453
UK,91,Heat,0.00778
UK,92,Heat,0.01122
UK,93,Heat,0.01155
UK,94,Heat,0.0118
UK,95,Heat,0.01206
UK,96,Heat,0.01219
UK,97,Heat,0.0131
UK,98,Heat,0.01357
UK,99,Heat,0.01348
UK,100,Heat,0.01203
UK,101,Heat,0.01061
UK,102,Heat,0.00949
UK,103,Heat,0.00869
UK,104,Heat,0.0082
UK,105,Heat,0.00717
UK,106,Heat,0.00664
UK,107,Heat,0.00637
UK,108,Heat,0.00717
UK,109,Heat,0.0079
UK,110,Heat,0.00864
UK,111,Heat,0.00923
UK,112,Heat,0.00979
UK,113,Heat,0.0102
UK,114,Heat,0.01056
UK,115,Heat,0.01089
UK,116,Heat,0.01122
UK,117,Heat,0.01155
UK,118,Heat,0.0118
UK,119,Heat,0.01206
UK,120,Heat,0.01216
