Year,Region,Storage,Hour,Fuel,Value
2030,DE,Battery,59,Power,143.0986052175674
2030,DE,Battery,60,Power,131.69765262259068
2030,DE,Battery,61,Power,125.11869826985503
2030,DE,Battery,62,Power,109.83691118392679
2030,DE,Battery,63,Power,94.54127295909967
2030,DE,Battery,64,Power,77.10966168319305
2030,DE,Battery,65,Power,55.7494193258882
2030,DE,Battery,66,Power,42.49351429370321
2030,DE,Battery,67,Power,41.72941841239042
2030,DE,Battery,68,Power,41.52077132032847
2030,DE,Battery,69,Power,41.31316746372683
2030,DE,Battery,70,Power,41.10660162640819
2030,DE,Battery,71,Power,40.90106861827615
2030,DE,Battery,72,Power,27.534662650740323
2030,DE,Battery,73,Power,27.39698933748662
2030,DE,Battery,74,Power,27.260004390799185
2030,DE,Battery,75,Power,40.12593703084519
2030,DE,Battery,76,Power,58.15793897849098
2030,DE,Battery,77,Power,71.58208344419853
2030,DE,Battery,78,Power,89.20686699240912
2030,DE,Battery,79,Power,114.86102982224706
2030,DE,Battery,80,Power,132.6725609083358
2030,DE,Battery,81,Power,140.0129499095941
2030,DE,Battery,82,Power,143.02808692044613
2030,DE,Battery,83,Power,122.19023102362166
2030,DE,Battery,84,Power,95.52820102310965
2030,DE,Battery,85,Power,69.19918783243855
2030,DE,Battery,86,Power,46.1157025177208
2030,DE,Battery,87,Power,35.28394088689513
2030,DE,Battery,88,Power,14.234731275793994
2030,DE,Battery,89,Power,13.987067846081692
2030,DE,Battery,90,Power,10.065555800184619
2030,DE,Battery,91,Power,5.687948681183697
2030,DE,Battery,92,Power,0.0
2030,DE,Battery,93,Power,0.0
2030,DE,Battery,94,Power,-0.0
2030,DE,Battery,95,Power,-0.0
2030,DE,Battery,96,Power,-0.0
2030,DE,Battery,97,Power,-0.0
2030,DE,Battery,98,Power,-0.0
2030,DE,Battery,99,Power,-0.0
2030,DE,Battery,100,Power,-0.0
2030,DE,Battery,101,Power,-0.0
2030,DE,Battery,102,Power,-0.0
2030,DE,Battery,103,Power,-0.0
2030,DE,Battery,104,Power,-0.0
2030,DE,Battery,105,Power,-0.0
2030,DE,Battery,106,Power,-0.0
2030,DE,Battery,107,Power,-0.0
2030,DE,Battery,108,Power,-0.0
2030,DE,Battery,109,Power,-0.0
2030,DE,Battery,110,Power,-0.0
2030,DE,Battery,111,Power,-0.0
2030,DE,Battery,112,Power,-0.0
2030,DE,Battery,113,Power,-0.0
2030,DE,Battery,114,Power,-0.0
2030,DE,Battery,115,Power,-0.0
2030,DE,Battery,116,Power,-0.0
2030,DE,Battery,117,Power,0.0
2030,DE,Battery,118,Power,12.182349180600005
2030,DE,Battery,119,Power,35.777880802389525
2030,DE,Battery,120,Power,71.54930260878373
2030,DE,PHS,1,Power,-0.0
2030,DE,PHS,2,Power,-0.0
2030,DE,PHS,3,Power,-0.0
2030,DE,PHS,4,Power,-0.0
2030,DE,PHS,5,Power,-0.0
2030,DE,PHS,6,Power,-0.0
2030,DE,PHS,7,Power,-0.0
2030,DE,PHS,8,Power,-0.0
2030,DE,PHS,9,Power,-0.0
2030,DE,PHS,10,Power,-0.0
2030,DE,PHS,11,Power,-0.0
2030,DE,PHS,12,Power,-0.0
2030,DE,PHS,13,Power,-0.0
2030,DE,PHS,14,Power,-0.0
2030,DE,PHS,15,Power,-0.0
2030,DE,PHS,16,Power,-0.0
2030,DE,PHS,17,Power,-0.0
2030,DE,PHS,18,Power,-0.0
2030,DE,PHS,19,Power,-0.0
2030,DE,PHS,20,Power,-0.0
2030,DE,PHS,21,Power,-0.0
2030,DE,PHS,22,Power,-0.0
2030,DE,PHS,23,Power,-0.0
2030,DE,PHS,24,Power,-0.0
2030,DE,PHS,25,Power,-0.0
2030,DE,PHS,26,Power,-0.0
2030,DE,PHS,27,Power,-0.0
2030,DE,PHS,28,Power,-0.0
2030,DE,PHS,29,Power,-0.0
2030,DE,PHS,30,Power,-0.0
2030,DE,PHS,31,Power,-0.0
2030,DE,PHS,32,Power,-0.0
2030,DE,PHS,33,Power,-0.0
2030,DE,PHS,34,Power,-0.0
2030,DE,PHS,35,Power,-0.0
2030,DE,PHS,36,Power,-0.0
2030,DE,PHS,37,Power,-0.0
2030,DE,PHS,38,Power,-0.0
2030,DE,PHS,39,Power,-0.0
2030,DE,PHS,40,Power,-0.0
2030,DE,PHS,41,Power,-0.0
2030,DE,PHS,42,Power,-0.0
2030,DE,PHS,43,Power,-0.0
2030,DE,PHS,44,Power,-0.0
2030,DE,PHS,45,Power,-0.0
2030,DE,PHS,46,Power,-0.0
2030,DE,PHS,47,Power,-0.0
2030,DE,PHS,48,Power,-0.0
2030,DE,PHS,49,Power,-0.0
2030,DE,PHS,50,Power,-0.0
2030,DE,PHS,51,Power,-0.0
2030,DE,PHS,52,Power,-0.0
2030,DE,PHS,53,Power,-0.0
2030,DE,PHS,54,Power,-0.0
2030,DE,PHS,55,Power,-0.0
2030,DE,PHS,56,Power,-0.0
2030,DE,PHS,57,Power,-0.0
2030,DE,PHS,58,Power,-0.0
2030,DE,PHS,59,Power,-0.0
2030,DE,PHS,60,Power,-0.0
2030,DE,PHS,61,Power,-0.0
2030,DE,PHS,62,Power,-0.0
2030,DE,PHS,63,Power,-0.0
2030,DE,PHS,64,Power,-0.0
2030,DE,PHS,65,Power,-0.0
2030,DE,PHS,66,Power,-0.0
2030,DE,PHS,67,Power,-0.0
2030,DE,PHS,68,Power,-0.0
2030,DE,PHS,69,Power,-0.0
2030,DE,PHS,70,Power,-0.0
2030,DE,PHS,71,Power,-0.0
2030,DE,PHS,72,Power,-0.0
2030,DE,PHS,73,Power,-0.0
2030,DE,PHS,74,Power,-0.0
2030,DE,PHS,75,Power,-0.0
2030,DE,PHS,76,Power,-0.0
2030,DE,PHS,77,Power,-0.0
2030,DE,PHS,78,Power,-0.0
2030,DE,PHS,79,Power,-0.0
2030,DE,PHS,80,Power,-0.0
2030,DE,PHS,81,Power,-0.0
2030,DE,PHS,82,Power,-0.0
2030,DE,PHS,83,Power,-0.0
2030,DE,PHS,84,Power,-0.0
2030,DE,PHS,85,Power,-0.0
2030,DE,PHS,86,Power,-0.0
2030,DE,PHS,87,Power,-0.0
2030,DE,PHS,88,Power,-0.0
2030,DE,PHS,89,Power,-0.0
2030,DE,PHS,90,Power,-0.0
2030,DE,PHS,91,Power,-0.0
2030,DE,PHS,92,Power,-0.0
2030,DE,PHS,93,Power,-0.0
2030,DE,PHS,94,Power,-0.0
2030,DE,PHS,95,Power,-0.0
2030,DE,PHS,96,Power,-0.0
2030,DE,PHS,97,Power,-0.0
2030,DE,PHS,98,Power,-0.0
2030,DE,PHS,99,Power,-0.0
2030,DE,PHS,100,Power,-0.0
2030,DE,PHS,101,Power,-0.0
2030,DE,PHS,102,Power,-0.0
2030,DE,PHS,103,Power,-0.0
2030,DE,PHS,104,Power,-0.0
2030,DE,PHS,105,Power,-0.0
2030,DE,PHS,106,Power,-0.0
2030,DE,PHS,107,Power,-0.0
2030,DE,PHS,108,Power,-0.0
2030,DE,PHS,109,Power,-0.0
2030,DE,PHS,110,Power,-0.0
2030,DE,PHS,111,Power,-0.0
2030,DE,PHS,112,Power,-0.0
2030,DE,PHS,113,Power,-0.0
2030,DE,PHS,114,Power,-0.0
2030,DE,PHS,115,Power,-0.0
2030,DE,PHS,116,Power,-0.0
2030,DE,PHS,117,Power,-0.0
2030,DE,PHS,118,Power,-0.0
2030,DE,PHS,119,Power,-0.0
2030,DE,PHS,120,Power,-0.0
2030,DE,H2Tank,1,H2,35.0
2030,DE,H2Tank,2,H2,35.0
2030,DE,H2Tank,3,H2,35.0
2030,DE,H2Tank,4,H2,35.0
2030,DE,H2Tank,5,H2,35.0
2030,DE,H2Tank,6,H2,35.0
2030,DE,H2Tank,7,H2,35.0
2030,DE,H2Tank,8,H2,16.578947368421055
2030,DE,H2Tank,9,H2,1.3745508389320573
2030,DE,H2Tank,10,H2,0.0
2030,DE,H2Tank,11,H2,-0.0
2030,DE,H2Tank,12,H2,-0.0
2030,DE,H2Tank,13,H2,0.0
2030,DE,H2Tank,14,H2,-0.0
2030,DE,H2Tank,15,H2,-0.0
2030,DE,H2Tank,16,H2,0.0
2030,DE,H2Tank,17,H2,-0.0
2030,DE,H2Tank,18,H2,-0.0
2030,DE,H2Tank,19,H2,-0.0
2030,DE,H2Tank,20,H2,-0.0
2030,DE,H2Tank,21,H2,-0.0
2030,DE,H2Tank,22,H2,-0.0
2030,DE,H2Tank,23,H2,0.0
2030,DE,H2Tank,24,H2,0.0
2030,DE,H2Tank,25,H2,-0.0
2030,DE,H2Tank,26,H2,0.0
2030,DE,H2Tank,27,H2,0.6164576102052554
2030,DE,H2Tank,28,H2,12.5089974457
2030,DE,H2Tank,29,H2,29.1339974457
2030,DE,H2Tank,30,H2,45.758997445700004
2030,DE,H2Tank,31,H2,62.383997445700004
2030,DE,H2Tank,32,H2,70.0
2030,DE,H2Tank,33,H2,70.0
2030,DE,H2Tank,34,H2,70.0
2030,DE,H2Tank,35,H2,70.0
2030,DE,H2Tank,36,H2,70.0
2030,DE,H2Tank,37,H2,70.0
2030,DE,H2Tank,38,H2,70.0
2030,DE,H2Tank,39,H2,70.0
2030,DE,H2Tank,40,H2,67.28821891789474
2030,DE,H2Tank,41,H2,54.8549162592185
2030,DE,H2Tank,42,H2,47.06341584402836
2030,DE,H2Tank,43,H2,46.69997825999327
2030,DE,H2Tank,44,H2,45.193826782800286
2030,DE,H2Tank,45,H2,42.80659848771256
2030,DE,H2Tank,46,H2,31.578947368421048
2030,DE,H2Tank,47,H2,13.157894736842104
2030,DE,H2Tank,48,H2,0.0
2030,DE,H2Tank,49,H2,0.0
2030,DE,H2Tank,50,H2,12.304673896998935
2030,DE,H2Tank,51,H2,28.929673896998935
2030,DE,H2Tank,52,H2,45.554673896998935
2030,DE,H2Tank,53,H2,62.179673896998935
2030,DE,H2Tank,54,H2,70.0
2030,DE,H2Tank,55,H2,70.0
2030,DE,H2Tank,56,H2,70.0
2030,DE,H2Tank,57,H2,70.0
2030,DE,H2Tank,58,H2,70.0
2030,DE,H2Tank,59,H2,70.0
2030,DE,H2Tank,60,H2,70.0
2030,DE,H2Tank,61,H2,70.0
2030,DE,H2Tank,62,H2,70.0
2030,DE,H2Tank,63,H2,70.0
2030,DE,H2Tank,64,H2,70.0
2030,DE,H2Tank,65,H2,70.0
2030,DE,H2Tank,66,H2,70.0
2030,DE,H2Tank,67,H2,64.86797690932208
2030,DE,H2Tank,68,H2,50.04188216826945
2030,DE,H2Tank,69,H2,42.12859183879577
2030,DE,H2Tank,70,H2,31.810096764058933
2030,DE,H2Tank,71,H2,15.837015800901039
2030,DE,H2Tank,72,H2,2.6791210640589345
2030,DE,H2Tank,73,H2,0.0
2030,DE,H2Tank,74,H2,10.528569464683335
2030,DE,H2Tank,75,H2,27.153569464683336
2030,DE,H2Tank,76,H2,43.778569464683336
2030,DE,H2Tank,77,H2,60.403569464683336
2030,DE,H2Tank,78,H2,70.0
2030,DE,H2Tank,79,H2,70.0
2030,DE,H2Tank,80,H2,70.0
2030,DE,H2Tank,81,H2,70.0
2030,DE,H2Tank,82,H2,70.0
2030,DE,H2Tank,83,H2,70.0
2030,DE,H2Tank,84,H2,70.0
2030,DE,H2Tank,85,H2,70.0
2030,DE,H2Tank,86,H2,70.0
2030,DE,H2Tank,87,H2,70.0
2030,DE,H2Tank,88,H2,70.0
2030,DE,H2Tank,89,H2,70.0
2030,DE,H2Tank,90,H2,70.0
2030,DE,H2Tank,91,H2,70.0
2030,DE,H2Tank,92,H2,70.0
2030,DE,H2Tank,93,H2,69.70319945845925
2030,DE,H2Tank,94,H2,65.27080645025184
2030,DE,H2Tank,95,H2,55.340820968322014
2030,DE,H2Tank,96,H2,42.42524548797114
2030,DE,H2Tank,97,H2,32.264885648672895
2030,DE,H2Tank,98,H2,27.001727753936052
2030,DE,H2Tank,99,H2,30.2173710834278
2030,DE,H2Tank,100,H2,34.158527612756885
2030,DE,H2Tank,101,H2,29.208880192268765
2030,DE,H2Tank,102,H2,23.945722297531923
2030,DE,H2Tank,103,H2,23.750054800377132
2030,DE,H2Tank,104,H2,32.65211926098918
2030,DE,H2Tank,105,H2,40.540239497319895
2030,DE,H2Tank,106,H2,40.540239497319895
2030,DE,H2Tank,107,H2,40.540239497319895
2030,DE,H2Tank,108,H2,40.540239497319895
2030,DE,H2Tank,109,H2,40.540239497319895
2030,DE,H2Tank,110,H2,35.0
2030,DE,H2Tank,111,H2,35.0
2030,DE,H2Tank,112,H2,35.0
2030,DE,H2Tank,113,H2,35.0
2030,DE,H2Tank,114,H2,35.0
2030,DE,H2Tank,115,H2,35.0
2030,DE,H2Tank,116,H2,35.0
2030,DE,H2Tank,117,H2,35.0
2030,DE,H2Tank,118,H2,35.0
2030,DE,H2Tank,119,H2,35.0
2030,DE,H2Tank,120,H2,35.0
2030,FR,Battery,1,Power,74.625
2030,FR,Battery,2,Power,74.251875
2030,FR,Battery,3,Power,46.41300344441675
2030,FR,Battery,4,Power,17.57631957163912
2030,FR,Battery,5,Power,10.751759212669809
2030,FR,Battery,6,Power,10.698000416606462
2030,FR,Battery,7,Power,10.64451041452343
2030,FR,Battery,8,Power,10.591287862450814
2030,FR,Battery,9,Power,10.538331423138562
2030,FR,Battery,10,Power,10.485639766022869
2030,FR,Battery,11,Power,10.433211567192755
2030,FR,Battery,12,Power,10.381045509356793
2030,FR,Battery,13,Power,10.32914028181001
2030,FR,Battery,14,Power,10.277494580400962
2030,FR,Battery,15,Power,10.226107107498956
2030,FR,Battery,16,Power,10.174976571961462
2030,FR,Battery,17,Power,10.124101689101655
2030,FR,Battery,18,Power,10.073481180656147
2030,FR,Battery,19,Power,10.023113774752867
2030,FR,Battery,20,Power,9.972998205879103
2030,FR,Battery,21,Power,9.92313321484971
2030,FR,Battery,22,Power,9.87351754877546
2030,FR,Battery,23,Power,9.824149961031585
2030,FR,Battery,24,Power,9.775029211226427
2030,FR,Battery,25,Power,9.726154065170297
2030,FR,Battery,26,Power,0.0
2030,FR,Battery,27,Power,0.0
2030,FR,Battery,28,Power,-0.0
2030,FR,Battery,29,Power,7.978638419699989
2030,FR,Battery,30,Power,24.9442528848015
2030,FR,Battery,31,Power,35.684893884012816
2030,FR,Battery,32,Power,64.25522587849726
2030,FR,Battery,33,Power,63.93394974910477
2030,FR,Battery,34,Power,69.41339202241986
2030,FR,Battery,35,Power,78.79024962450775
2030,FR,Battery,36,Power,78.39629837638522
2030,FR,Battery,37,Power,76.27748540894774
2030,FR,Battery,38,Power,59.41603730634745
2030,FR,Battery,39,Power,43.92052712203794
2030,FR,Battery,40,Power,33.77233129531664
2030,FR,Battery,41,Power,30.28026486550672
2030,FR,Battery,42,Power,30.128863541179186
2030,FR,Battery,43,Power,29.97821922347329
2030,FR,Battery,44,Power,29.828328127355924
2030,FR,Battery,45,Power,29.679186486719143
2030,FR,Battery,46,Power,29.53079055428555
2030,FR,Battery,47,Power,17.49560842595856
2030,FR,Battery,48,Power,0.0
2030,FR,Battery,49,Power,0.0
2030,FR,Battery,50,Power,-0.0
2030,FR,Battery,51,Power,0.1319511239979946
2030,FR,Battery,52,Power,22.219152810475997
2030,FR,Battery,53,Power,41.6178961536216
2030,FR,Battery,54,Power,60.826657834951476
2030,FR,Battery,55,Power,93.70617151641451
2030,FR,Battery,56,Power,108.47443660091771
2030,FR,Battery,57,Power,137.30508558073822
2030,FR,Battery,58,Power,144.30344935953815
2030,FR,Battery,59,Power,150.0
2030,FR,Battery,60,Power,130.72523269518518
2030,FR,Battery,61,Power,98.59502934800555
2030,FR,Battery,62,Power,80.23740730991858
2030,FR,Battery,63,Power,66.51824131410974
2030,FR,Battery,64,Power,54.757298337168834
2030,FR,Battery,65,Power,39.49797231289039
2030,FR,Battery,66,Power,23.98819574984446
2030,FR,Battery,67,Power,13.10142237331746
2030,FR,Battery,68,Power,8.955646477006427
2030,FR,Battery,69,Power,7.864776273510286
2030,FR,Battery,70,Power,7.8254523921427355
2030,FR,Battery,71,Power,7.786325130182022
2030,FR,Battery,72,Power,-0.0
2030,FR,Battery,73,Power,0.0
2030,FR,Battery,74,Power,-0.0
2030,FR,Battery,75,Power,11.001464920500009
2030,FR,Battery,76,Power,33.97554282849751
2030,FR,Battery,77,Power,62.47532427005502
2030,FR,Battery,78,Power,90.21007179950475
2030,FR,Battery,79,Power,123.21718275798386
2030,FR,Battery,80,Power,147.82821015098534
2030,FR,Battery,81,Power,150.0
2030,FR,Battery,82,Power,150.0
2030,FR,Battery,83,Power,137.68027887950828
2030,FR,Battery,84,Power,112.8705613512455
2030,FR,Battery,85,Power,112.30620854448927
2030,FR,Battery,86,Power,111.74467750176682
2030,FR,Battery,87,Power,111.18595411425798
2030,FR,Battery,88,Power,110.63002434368669
2030,FR,Battery,89,Power,110.07687422196825
2030,FR,Battery,90,Power,105.07852398233102
2030,FR,Battery,91,Power,104.55313136241936
2030,FR,Battery,92,Power,104.03036570560727
2030,FR,Battery,93,Power,103.51021387707922
2030,FR,Battery,94,Power,102.99266280769383
2030,FR,Battery,95,Power,102.47769949365536
2030,FR,Battery,96,Power,101.96531099618709
2030,FR,Battery,97,Power,101.45548444120615
2030,FR,Battery,98,Power,100.94820701900012
2030,FR,Battery,99,Power,100.44346598390513
2030,FR,Battery,100,Power,99.9412486539856
2030,FR,Battery,101,Power,99.44154241071567
2030,FR,Battery,102,Power,98.94433469866209
2030,FR,Battery,103,Power,131.67829427911778
2030,FR,Battery,104,Power,150.0
2030,FR,Battery,105,Power,150.0
2030,FR,Battery,106,Power,145.6776244877778
2030,FR,Battery,107,Power,144.84589526089445
2030,FR,Battery,108,Power,144.12166578458996
2030,FR,Battery,109,Power,131.324416615667
2030,FR,Battery,110,Power,115.6423159681442
2030,FR,Battery,111,Power,89.23580599941458
2030,FR,Battery,112,Power,68.0532398071953
2030,FR,Battery,113,Power,51.576220417024956
2030,FR,Battery,114,Power,51.318339314939834
2030,FR,Battery,115,Power,51.06174761836513
2030,FR,Battery,116,Power,50.806438880273305
2030,FR,Battery,117,Power,57.924705240071944
2030,FR,Battery,118,Power,63.342702202952125
2030,FR,Battery,119,Power,75.37688442211055
2030,FR,Battery,120,Power,75.0
2030,FR,PHS,1,Power,300.7237761590401
2030,FR,PHS,2,Power,294.52060530523397
2030,FR,PHS,3,Power,288.32363762228164
2030,FR,PHS,4,Power,282.13286690701227
2030,FR,PHS,5,Power,275.94828696245816
2030,FR,PHS,6,Power,269.76989159784864
2030,FR,PHS,7,Power,263.5976746286037
2030,FR,PHS,8,Power,257.43162987632803
2030,FR,PHS,9,Power,251.27175116880463
2030,FR,PHS,10,Power,251.0204794176358
2030,FR,PHS,11,Power,250.76945893821818
2030,FR,PHS,12,Power,250.51868947927997
2030,FR,PHS,13,Power,244.36572371215362
2030,FR,PHS,14,Power,238.21891091079442
2030,FR,PHS,15,Power,232.07824492223656
2030,FR,PHS,16,Power,225.94371959966728
2030,FR,PHS,17,Power,219.81532880242057
2030,FR,PHS,18,Power,213.6930663959711
2030,FR,PHS,19,Power,207.57692625192809
2030,FR,PHS,20,Power,201.4669022480291
2030,FR,PHS,21,Power,195.36298826813402
2030,FR,PHS,22,Power,189.26517820221883
2030,FR,PHS,23,Power,186.69289885225191
2030,FR,PHS,24,Power,180.60375887575262
2030,FR,PHS,25,Power,174.52070803922982
2030,FR,PHS,26,Power,168.44374025354352
2030,FR,PHS,27,Power,172.79066852769
2030,FR,PHS,28,Power,177.13324987356233
2030,FR,PHS,29,Power,181.4714886380888
2030,FR,PHS,30,Power,185.80538916385072
2030,FR,PHS,31,Power,190.1349557890869
2030,FR,PHS,32,Power,194.4601928476978
2030,FR,PHS,33,Power,198.78110466925014
2030,FR,PHS,34,Power,203.0976955789809
2030,FR,PHS,35,Power,207.40996989780194
2030,FR,PHS,36,Power,211.71793194230415
2030,FR,PHS,37,Power,211.50621401036184
2030,FR,PHS,38,Power,211.29470779635147
2030,FR,PHS,39,Power,211.08341308855512
2030,FR,PHS,40,Power,210.87232967546657
2030,FR,PHS,41,Power,210.66145734579112
2030,FR,PHS,42,Power,210.45079588844533
2030,FR,PHS,43,Power,210.24034509255688
2030,FR,PHS,44,Power,214.54547676186434
2030,FR,PHS,45,Power,218.8463032995025
2030,FR,PHS,46,Power,218.627456996203
2030,FR,PHS,47,Power,218.40882953920678
2030,FR,PHS,48,Power,218.19042070966756
2030,FR,PHS,49,Power,217.9722302889579
2030,FR,PHS,50,Power,222.26963007306895
2030,FR,PHS,51,Power,226.5627324573959
2030,FR,PHS,52,Power,230.8515417393385
2030,FR,PHS,53,Power,235.1360622119992
2030,FR,PHS,54,Power,239.4162981641872
2030,FR,PHS,55,Power,243.692253880423
2030,FR,PHS,56,Power,247.9639336409426
2030,FR,PHS,57,Power,252.23134172170168
2030,FR,PHS,58,Power,256.49448239438
2030,FR,PHS,59,Power,260.7533599263856
2030,FR,PHS,60,Power,260.4926065664592
2030,FR,PHS,61,Power,260.23211395989273
2030,FR,PHS,62,Power,259.97188184593284
2030,FR,PHS,63,Power,259.7119099640869
2030,FR,PHS,64,Power,259.4521980541228
2030,FR,PHS,65,Power,259.19274585606865
2030,FR,PHS,66,Power,258.9335531102126
2030,FR,PHS,67,Power,258.67461955710235
2030,FR,PHS,68,Power,258.41594493754525
2030,FR,PHS,69,Power,258.1575289926077
2030,FR,PHS,70,Power,257.89937146361507
2030,FR,PHS,71,Power,257.64147209215145
2030,FR,PHS,72,Power,257.3838306200593
2030,FR,PHS,73,Power,257.1264467894392
2030,FR,PHS,74,Power,261.3846923570498
2030,FR,PHS,75,Power,265.6386796790927
2030,FR,PHS,76,Power,269.8884130138136
2030,FR,PHS,77,Power,274.1338966151998
2030,FR,PHS,78,Power,278.3751347329846
2030,FR,PHS,79,Power,282.6121316126516
2030,FR,PHS,80,Power,286.8448914954389
2030,FR,PHS,81,Power,291.07341861834345
2030,FR,PHS,82,Power,295.2977172141251
2030,FR,PHS,83,Power,295.002419496911
2030,FR,PHS,84,Power,294.70741707741405
2030,FR,PHS,85,Power,294.41270966033665
2030,FR,PHS,86,Power,294.1182969506763
2030,FR,PHS,87,Power,293.82417865372565
2030,FR,PHS,88,Power,293.53035447507193
2030,FR,PHS,89,Power,293.23682412059685
2030,FR,PHS,90,Power,292.94358729647627
2030,FR,PHS,91,Power,292.6506437091798
2030,FR,PHS,92,Power,292.3579930654706
2030,FR,PHS,93,Power,292.06563507240514
2030,FR,PHS,94,Power,291.77356943733275
2030,FR,PHS,95,Power,291.4817958678954
2030,FR,PHS,96,Power,291.1903140720275
2030,FR,PHS,97,Power,290.89912375795546
2030,FR,PHS,98,Power,292.52620054051744
2030,FR,PHS,99,Power,296.74904635437684
2030,FR,PHS,100,Power,300.9676693224224
2030,FR,PHS,101,Power,305.18207366749994
2030,FR,PHS,102,Power,309.3922636082324
2030,FR,PHS,103,Power,313.59824335902414
2030,FR,PHS,104,Power,317.8000171300651
2030,FR,PHS,105,Power,317.48221711293496
2030,FR,PHS,106,Power,317.164734895822
2030,FR,PHS,107,Power,316.8475701609261
2030,FR,PHS,108,Power,316.53072259076515
2030,FR,PHS,109,Power,316.2141918681744
2030,FR,PHS,110,Power,315.89797767630614
2030,FR,PHS,111,Power,315.5820796986298
2030,FR,PHS,112,Power,315.26649761893117
2030,FR,PHS,113,Power,309.04878404366514
2030,FR,PHS,114,Power,302.8372881819744
2030,FR,PHS,115,Power,302.5344508937924
2030,FR,PHS,116,Power,302.2319164428986
2030,FR,PHS,117,Power,301.9296845264556
2030,FR,PHS,118,Power,301.6277548419292
2030,FR,PHS,119,Power,301.3261270870872
2030,FR,PHS,120,Power,301.0248009600001
2030,FR,H2Tank,1,H2,29.354166666666668
2030,FR,H2Tank,2,H2,29.354166666666668
2030,FR,H2Tank,3,H2,26.283991228070178
2030,FR,H2Tank,4,H2,23.21381578947369
2030,FR,H2Tank,5,H2,20.1436403508772
2030,FR,H2Tank,6,H2,17.07346491228071
2030,FR,H2Tank,7,H2,14.936827665789476
2030,FR,H2Tank,8,H2,13.205571805873799
2030,FR,H2Tank,9,H2,13.205571805873799
2030,FR,H2Tank,10,H2,13.205571805873799
2030,FR,H2Tank,11,H2,24.293315778940467
2030,FR,H2Tank,12,H2,32.27200224560713
2030,FR,H2Tank,13,H2,32.165984376484325
2030,FR,H2Tank,14,H2,29.095808937887835
2030,FR,H2Tank,15,H2,26.025633499291345
2030,FR,H2Tank,16,H2,22.955458060694856
2030,FR,H2Tank,17,H2,19.885282622098366
2030,FR,H2Tank,18,H2,16.815107183501876
2030,FR,H2Tank,19,H2,13.744931744905386
2030,FR,H2Tank,20,H2,10.674756306308897
2030,FR,H2Tank,21,H2,7.604580867712406
2030,FR,H2Tank,22,H2,4.534405429115916
2030,FR,H2Tank,23,H2,4.534405429115916
2030,FR,H2Tank,24,H2,4.534405429115916
2030,FR,H2Tank,25,H2,1.4642299905194252
2030,FR,H2Tank,26,H2,0.0
2030,FR,H2Tank,27,H2,-0.0
2030,FR,H2Tank,28,H2,10.67585145899113
2030,FR,H2Tank,29,H2,22.55085145899113
2030,FR,H2Tank,30,H2,34.42585145899113
2030,FR,H2Tank,31,H2,46.30085145899113
2030,FR,H2Tank,32,H2,50.0
2030,FR,H2Tank,33,H2,50.0
2030,FR,H2Tank,34,H2,50.0
2030,FR,H2Tank,35,H2,50.0
2030,FR,H2Tank,36,H2,50.0
2030,FR,H2Tank,37,H2,50.0
2030,FR,H2Tank,38,H2,46.92982456140351
2030,FR,H2Tank,39,H2,38.157562348651744
2030,FR,H2Tank,40,H2,27.19265006794999
2030,FR,H2Tank,41,H2,24.1224746293535
2030,FR,H2Tank,42,H2,13.157562348651748
2030,FR,H2Tank,43,H2,12.908190859178061
2030,FR,H2Tank,44,H2,18.66048588792614
2030,FR,H2Tank,45,H2,18.66048588792614
2030,FR,H2Tank,46,H2,12.657587042721678
2030,FR,H2Tank,47,H2,10.998077964190843
2030,FR,H2Tank,48,H2,4.649739201096831
2030,FR,H2Tank,49,H2,0.0
2030,FR,H2Tank,50,H2,2.5
2030,FR,H2Tank,51,H2,14.375
2030,FR,H2Tank,52,H2,26.25
2030,FR,H2Tank,53,H2,38.125
2030,FR,H2Tank,54,H2,50.0
2030,FR,H2Tank,55,H2,50.0
2030,FR,H2Tank,56,H2,50.0
2030,FR,H2Tank,57,H2,50.0
2030,FR,H2Tank,58,H2,50.0
2030,FR,H2Tank,59,H2,50.0
2030,FR,H2Tank,60,H2,50.0
2030,FR,H2Tank,61,H2,50.0
2030,FR,H2Tank,62,H2,50.0
2030,FR,H2Tank,63,H2,50.0
2030,FR,H2Tank,64,H2,50.0
2030,FR,H2Tank,65,H2,50.0
2030,FR,H2Tank,66,H2,50.0
2030,FR,H2Tank,67,H2,44.24326370516556
2030,FR,H2Tank,68,H2,36.41008176779714
2030,FR,H2Tank,69,H2,30.02294723587027
2030,FR,H2Tank,70,H2,26.95277179727378
2030,FR,H2Tank,71,H2,23.88259635867729
2030,FR,H2Tank,72,H2,12.917684077975537
2030,FR,H2Tank,73,H2,0.0
2030,FR,H2Tank,74,H2,0.6980537033999953
2030,FR,H2Tank,75,H2,12.573053703399996
2030,FR,H2Tank,76,H2,24.448053703399996
2030,FR,H2Tank,77,H2,36.32305370339999
2030,FR,H2Tank,78,H2,48.19805370339999
2030,FR,H2Tank,79,H2,50.0
2030,FR,H2Tank,80,H2,50.0
2030,FR,H2Tank,81,H2,50.0
2030,FR,H2Tank,82,H2,50.0
2030,FR,H2Tank,83,H2,50.0
2030,FR,H2Tank,84,H2,50.0
2030,FR,H2Tank,85,H2,50.0
2030,FR,H2Tank,86,H2,50.0
2030,FR,H2Tank,87,H2,50.0
2030,FR,H2Tank,88,H2,47.90116394877193
